x 	 y 	 u
  -2.63894 	   -0.75398 	    3.30217e-01
  -2.51327 	   -0.75398 	    4.02897e-01
  -2.38761 	   -0.75398 	    4.69222e-01
  -2.26195 	   -0.75398 	    5.28147e-01
  -2.13628 	   -0.75398 	    5.78743e-01
  -2.01062 	   -0.75398 	    6.20212e-01
  -1.88496 	   -0.75398 	    6.51900e-01
  -1.75929 	   -0.75398 	    6.73307e-01
  -1.63363 	   -0.75398 	    6.84096e-01
  -1.50796 	   -0.75398 	    6.84096e-01
  -1.38230 	   -0.75398 	    6.73307e-01
  -1.25664 	   -0.75398 	    6.51900e-01
  -1.13097 	   -0.75398 	    6.20212e-01
  -1.00531 	   -0.75398 	    5.78743e-01
  -0.87965 	   -0.75398 	    5.28147e-01
  -0.75398 	   -0.75398 	    4.69222e-01
  -0.62832 	   -0.75398 	    4.02897e-01
  -0.50265 	   -0.75398 	    3.30217e-01
  -0.37699 	   -0.75398 	    2.52330e-01
  -0.25133 	   -0.75398 	    1.70464e-01
  -0.12566 	   -0.75398 	    8.59095e-02
   0.00000 	   -0.75398 	   -9.87935e-15
   0.12566 	   -0.75398 	   -8.59095e-02
   0.25133 	   -0.75398 	   -1.70464e-01
   0.37699 	   -0.75398 	   -2.52330e-01
   0.50265 	   -0.75398 	   -3.30217e-01
   0.62832 	   -0.75398 	   -4.02897e-01
   0.75398 	   -0.75398 	   -4.69222e-01
   0.87965 	   -0.75398 	   -5.28147e-01
   1.00531 	   -0.75398 	   -5.78743e-01
   1.13097 	   -0.75398 	   -6.20212e-01
   1.25664 	   -0.75398 	   -6.51900e-01
   1.38230 	   -0.75398 	   -6.73307e-01
   1.50796 	   -0.75398 	   -6.84096e-01
   1.63363 	   -0.75398 	   -6.84096e-01
   1.75929 	   -0.75398 	   -6.73307e-01
   1.88496 	   -0.75398 	   -6.51900e-01
   2.01062 	   -0.75398 	   -6.20212e-01
   2.13628 	   -0.75398 	   -5.78743e-01
   2.26195 	   -0.75398 	   -5.28147e-01
   2.38761 	   -0.75398 	   -4.69222e-01
   2.51327 	   -0.75398 	   -4.02897e-01
   2.63894 	   -0.75398 	   -3.30217e-01
   2.76460 	   -0.75398 	   -2.52330e-01
   2.89027 	   -0.75398 	   -1.70464e-01
   3.01593 	   -0.75398 	   -8.59095e-02
   3.14159 	   -0.75398 	    0.00000e+00
  -3.14159 	   -0.62832 	    0.00000e+00
  -3.01593 	   -0.62832 	    7.37660e-02
  -2.89027 	   -0.62832 	    1.46369e-01
  -2.76460 	   -0.62832 	    2.16663e-01
  -2.63894 	   -0.62832 	    2.83541e-01
  -2.51327 	   -0.62832 	    3.45947e-01
  -2.38761 	   -0.62832 	    4.02897e-01
  -2.26195 	   -0.62832 	    4.53493e-01
  -2.13628 	   -0.62832 	    4.96937e-01
  -2.01062 	   -0.62832 	    5.32544e-01
  -1.88496 	   -0.62832 	    5.59753e-01
  -1.75929 	   -0.62832 	    5.78134e-01
  -1.63363 	   -0.62832 	    5.87398e-01
  -1.50796 	   -0.62832 	    5.87398e-01
  -1.38230 	   -0.62832 	    5.78134e-01
  -1.25664 	   -0.62832 	    5.59753e-01
  -1.13097 	   -0.62832 	    5.32544e-01
  -1.00531 	   -0.62832 	    4.96937e-01
  -0.87965 	   -0.62832 	    4.53493e-01
  -0.75398 	   -0.62832 	    4.02897e-01
  -0.62832 	   -0.62832 	    3.45947e-01
  -0.50265 	   -0.62832 	    2.83541e-01
  -0.37699 	   -0.62832 	    2.16663e-01
  -0.25133 	   -0.62832 	    1.46369e-01
  -0.12566 	   -0.62832 	    7.37660e-02
   0.00000 	   -0.62832 	   -9.90183e-15
   0.12566 	   -0.62832 	   -7.37660e-02
   0.25133 	   -0.62832 	   -1.46369e-01
   0.37699 	   -0.62832 	   -2.16663e-01
   0.50265 	   -0.62832 	   -2.83541e-01
   0.62832 	   -0.62832 	   -3.45947e-01
   0.75398 	   -0.62832 	   -4.02897e-01
   0.87965 	   -0.62832 	   -4.53493e-01
   1.00531 	   -0.62832 	   -4.96937e-01
   1.13097 	   -0.62832 	   -5.32544e-01
   1.25664 	   -0.62832 	   -5.59753e-01
   1.38230 	   -0.62832 	   -5.78134e-01
   1.50796 	   -0.62832 	   -5.87398e-01
   1.63363 	   -0.62832 	   -5.87398e-01
   1.75929 	   -0.62832 	   -5.78134e-01
   1.88496 	   -0.62832 	   -5.59753e-01
   2.01062 	   -0.62832 	   -5.32544e-01
   2.13628 	   -0.62832 	   -4.96937e-01
   2.26195 	   -0.62832 	   -4.53493e-01
   2.38761 	   -0.62832 	   -4.02897e-01
   2.51327 	   -0.62832 	   -3.45947e-01
   2.63894 	   -0.62832 	   -2.83541e-01
   2.76460 	   -0.62832 	   -2.16663e-01
   2.89027 	   -0.62832 	   -1.46369e-01
   3.01593 	   -0.62832 	   -7.37660e-02
   3.14159 	   -0.62832 	    0.00000e+00
  -3.14159 	   -0.50265 	    0.00000e+00
  -3.01593 	   -0.50265 	    6.04593e-02
  -2.89027 	   -0.50265 	    1.19965e-01
  -2.76460 	   -0.50265 	    1.77579e-01
  -2.63894 	   -0.50265 	    2.32392e-01
  -2.51327 	   -0.50265 	    2.83541e-01
  -2.38761 	   -0.50265 	    3.30217e-01
  -2.26195 	   -0.50265 	    3.71686e-01
  -2.13628 	   -0.50265 	    4.07294e-01
  -2.01062 	   -0.50265 	    4.36478e-01
  -1.88496 	   -0.50265 	    4.58778e-01
  -1.75929 	   -0.50265 	    4.73844e-01
  -1.63363 	   -0.50265 	    4.81436e-01
  -1.50796 	   -0.50265 	    4.81436e-01
  -1.38230 	   -0.50265 	    4.73844e-01
  -1.25664 	   -0.50265 	    4.58778e-01
  -1.13097 	   -0.50265 	    4.36478e-01
  -1.00531 	   -0.50265 	    4.07294e-01
  -0.87965 	   -0.50265 	    3.71686e-01
  -0.75398 	   -0.50265 	    3.30217e-01
  -0.62832 	   -0.50265 	    2.83541e-01
  -0.50265 	   -0.50265 	    2.32392e-01
  -0.37699 	   -0.50265 	    1.77579e-01
  -0.25133 	   -0.50265 	    1.19965e-01
  -0.12566 	   -0.50265 	    6.04593e-02
   0.00000 	   -0.50265 	   -9.90344e-15
   0.12566 	   -0.50265 	   -6.04593e-02
   0.25133 	   -0.50265 	   -1.19965e-01
   0.37699 	   -0.50265 	   -1.77579e-01
   0.50265 	   -0.50265 	   -2.32392e-01
   0.62832 	   -0.50265 	   -2.83541e-01
   0.75398 	   -0.50265 	   -3.30217e-01
   0.87965 	   -0.50265 	   -3.71686e-01
   1.00531 	   -0.50265 	   -4.07294e-01
   1.13097 	   -0.50265 	   -4.36478e-01
   1.25664 	   -0.50265 	   -4.58778e-01
   1.38230 	   -0.50265 	   -4.73844e-01
   1.50796 	   -0.50265 	   -4.81436e-01
   1.63363 	   -0.50265 	   -4.81436e-01
   1.75929 	   -0.50265 	   -4.73844e-01
   1.88496 	   -0.50265 	   -4.58778e-01
   2.01062 	   -0.50265 	   -4.36478e-01
   2.13628 	   -0.50265 	   -4.07294e-01
   2.26195 	   -0.50265 	   -3.71686e-01
   2.38761 	   -0.50265 	   -3.30217e-01
   2.51327 	   -0.50265 	   -2.83541e-01
   2.63894 	   -0.50265 	   -2.32392e-01
   2.76460 	   -0.50265 	   -1.77579e-01
   2.89027 	   -0.50265 	   -1.19965e-01
   3.01593 	   -0.50265 	   -6.04593e-02
   3.14159 	   -0.50265 	    0.00000e+00
  -3.14159 	   -0.37699 	    0.00000e+00
  -3.01593 	   -0.37699 	    4.61990e-02
  -2.89027 	   -0.37699 	    9.16694e-02
  -2.76460 	   -0.37699 	    1.35694e-01
  -2.63894 	   -0.37699 	    1.77579e-01
  -2.51327 	   -0.37699 	    2.16663e-01
  -2.38761 	   -0.37699 	    2.52330e-01
  -2.26195 	   -0.37699 	    2.84018e-01
  -2.13628 	   -0.37699 	    3.11227e-01
  -2.01062 	   -0.37699 	    3.33528e-01
  -1.88496 	   -0.37699 	    3.50568e-01
  -1.75929 	   -0.37699 	    3.62080e-01
  -1.63363 	   -0.37699 	    3.67882e-01
  -1.50796 	   -0.37699 	    3.67882e-01
  -1.38230 	   -0.37699 	    3.62080e-01
  -1.25664 	   -0.37699 	    3.50568e-01
  -1.13097 	   -0.37699 	    3.33528e-01
  -1.00531 	   -0.37699 	    3.11227e-01
  -0.87965 	   -0.37699 	    2.84018e-01
  -0.75398 	   -0.37699 	    2.52330e-01
  -0.62832 	   -0.37699 	    2.16663e-01
  -0.50265 	   -0.37699 	    1.77579e-01
  -0.37699 	   -0.37699 	    1.35694e-01
  -0.25133 	   -0.37699 	    9.16694e-02
  -0.12566 	   -0.37699 	    4.61990e-02
   0.00000 	   -0.37699 	   -9.89436e-15
   0.12566 	   -0.37699 	   -4.61990e-02
   0.25133 	   -0.37699 	   -9.16694e-02
   0.37699 	   -0.37699 	   -1.35694e-01
   0.50265 	   -0.37699 	   -1.77579e-01
   0.62832 	   -0.37699 	   -2.16663e-01
   0.75398 	   -0.37699 	   -2.52330e-01
   0.87965 	   -0.37699 	   -2.84018e-01
   1.00531 	   -0.37699 	   -3.11227e-01
   1.13097 	   -0.37699 	   -3.33528e-01
   1.25664 	   -0.37699 	   -3.50568e-01
   1.38230 	   -0.37699 	   -3.62080e-01
   1.50796 	   -0.37699 	   -3.67882e-01
   1.63363 	   -0.37699 	   -3.67882e-01
   1.75929 	   -0.37699 	   -3.62080e-01
   1.88496 	   -0.37699 	   -3.50568e-01
   2.01062 	   -0.37699 	   -3.33528e-01
   2.13628 	   -0.37699 	   -3.11227e-01
   2.26195 	   -0.37699 	   -2.84018e-01
   2.38761 	   -0.37699 	   -2.52330e-01
   2.51327 	   -0.37699 	   -2.16663e-01
   2.63894 	   -0.37699 	   -1.77579e-01
   2.76460 	   -0.37699 	   -1.35694e-01
   2.89027 	   -0.37699 	   -9.16694e-02
   3.01593 	   -0.37699 	   -4.61990e-02
   3.14159 	   -0.37699 	    0.00000e+00
  -3.14159 	   -0.25133 	    0.00000e+00
  -3.01593 	   -0.25133 	    3.12102e-02
  -2.89027 	   -0.25133 	    6.19281e-02
  -2.76460 	   -0.25133 	    9.16694e-02
  -2.63894 	   -0.25133 	    1.19965e-01
  -2.51327 	   -0.25133 	    1.46369e-01
  -2.38761 	   -0.25133 	    1.70464e-01
  -2.26195 	   -0.25133 	    1.91871e-01
  -2.13628 	   -0.25133 	    2.10252e-01
  -2.01062 	   -0.25133 	    2.25318e-01
  -1.88496 	   -0.25133 	    2.36830e-01
  -1.75929 	   -0.25133 	    2.44607e-01
  -1.63363 	   -0.25133 	    2.48526e-01
  -1.50796 	   -0.25133 	    2.48526e-01
  -1.38230 	   -0.25133 	    2.44607e-01
  -1.25664 	   -0.25133 	    2.36830e-01
  -1.13097 	   -0.25133 	    2.25318e-01
  -1.00531 	   -0.25133 	    2.10252e-01
  -0.87965 	   -0.25133 	    1.91871e-01
  -0.75398 	   -0.25133 	    1.70464e-01
  -0.62832 	   -0.25133 	    1.46369e-01
  -0.50265 	   -0.25133 	    1.19965e-01
  -0.37699 	   -0.25133 	    9.16694e-02
  -0.25133 	   -0.25133 	    6.19281e-02
  -0.12566 	   -0.25133 	    3.12102e-02
   0.00000 	   -0.25133 	   -9.87204e-15
   0.12566 	   -0.25133 	   -3.12102e-02
   0.25133 	   -0.25133 	   -6.19281e-02
   0.37699 	   -0.25133 	   -9.16694e-02
   0.50265 	   -0.25133 	   -1.19965e-01
   0.62832 	   -0.25133 	   -1.46369e-01
   0.75398 	   -0.25133 	   -1.70464e-01
   0.87965 	   -0.25133 	   -1.91871e-01
   1.00531 	   -0.25133 	   -2.10252e-01
   1.13097 	   -0.25133 	   -2.25318e-01
   1.25664 	   -0.25133 	   -2.36830e-01
   1.38230 	   -0.25133 	   -2.44607e-01
   1.50796 	   -0.25133 	   -2.48526e-01
   1.63363 	   -0.25133 	   -2.48526e-01
   1.75929 	   -0.25133 	   -2.44607e-01
   1.88496 	   -0.25133 	   -2.36830e-01
   2.01062 	   -0.25133 	   -2.25318e-01
   2.13628 	   -0.25133 	   -2.10252e-01
   2.26195 	   -0.25133 	   -1.91871e-01
   2.38761 	   -0.25133 	   -1.70464e-01
   2.51327 	   -0.25133 	   -1.46369e-01
   2.63894 	   -0.25133 	   -1.19965e-01
   2.76460 	   -0.25133 	   -9.16694e-02
   2.89027 	   -0.25133 	   -6.19281e-02
   3.01593 	   -0.25133 	   -3.12102e-02
   3.14159 	   -0.25133 	    0.00000e+00
  -3.14159 	   -0.12566 	    0.00000e+00
  -3.01593 	   -0.12566 	    1.57291e-02
  -2.89027 	   -0.12566 	    3.12102e-02
  -2.76460 	   -0.12566 	    4.61990e-02
  -2.63894 	   -0.12566 	    6.04593e-02
  -2.51327 	   -0.12566 	    7.37660e-02
  -2.38761 	   -0.12566 	    8.59095e-02
  -2.26195 	   -0.12566 	    9.66981e-02
  -2.13628 	   -0.12566 	    1.05962e-01
  -2.01062 	   -0.12566 	    1.13554e-01
  -1.88496 	   -0.12566 	    1.19356e-01
  -1.75929 	   -0.12566 	    1.23275e-01
  -1.63363 	   -0.12566 	    1.25251e-01
  -1.50796 	   -0.12566 	    1.25251e-01
  -1.38230 	   -0.12566 	    1.23275e-01
  -1.25664 	   -0.12566 	    1.19356e-01
  -1.13097 	   -0.12566 	    1.13554e-01
  -1.00531 	   -0.12566 	    1.05962e-01
  -0.87965 	   -0.12566 	    9.66981e-02
  -0.75398 	   -0.12566 	    8.59095e-02
  -0.62832 	   -0.12566 	    7.37660e-02
  -0.50265 	   -0.12566 	    6.04593e-02
  -0.37699 	   -0.12566 	    4.61990e-02
  -0.25133 	   -0.12566 	    3.12102e-02
  -0.12566 	   -0.12566 	    1.57291e-02
   0.00000 	   -0.12566 	   -9.84216e-15
   0.12566 	   -0.12566 	   -1.57291e-02
   0.25133 	   -0.12566 	   -3.12102e-02
   0.37699 	   -0.12566 	   -4.61990e-02
   0.50265 	   -0.12566 	   -6.04593e-02
   0.62832 	   -0.12566 	   -7.37660e-02
   0.75398 	   -0.12566 	   -8.59095e-02
   0.87965 	   -0.12566 	   -9.66981e-02
   1.00531 	   -0.12566 	   -1.05962e-01
   1.13097 	   -0.12566 	   -1.13554e-01
   1.25664 	   -0.12566 	   -1.19356e-01
   1.38230 	   -0.12566 	   -1.23275e-01
   1.50796 	   -0.12566 	   -1.25251e-01
   1.63363 	   -0.12566 	   -1.25251e-01
   1.75929 	   -0.12566 	   -1.23275e-01
   1.88496 	   -0.12566 	   -1.19356e-01
   2.01062 	   -0.12566 	   -1.13554e-01
   2.13628 	   -0.12566 	   -1.05962e-01
   2.26195 	   -0.12566 	   -9.66981e-02
   2.38761 	   -0.12566 	   -8.59095e-02
   2.51327 	   -0.12566 	   -7.37660e-02
   2.63894 	   -0.12566 	   -6.04593e-02
   2.76460 	   -0.12566 	   -4.61990e-02
   2.89027 	   -0.12566 	   -3.12102e-02
   3.01593 	   -0.12566 	   -1.57291e-02
   3.14159 	   -0.12566 	    0.00000e+00
  -3.14159 	    0.00000 	    0.00000e+00
  -3.01593 	    0.00000 	   -8.81777e-16
  -2.89027 	    0.00000 	   -1.75594e-15
  -2.76460 	    0.00000 	   -2.61351e-15
  -2.63894 	    0.00000 	   -3.44705e-15
  -2.51327 	    0.00000 	   -4.25134e-15
  -2.38761 	    0.00000 	   -5.02857e-15
  -2.26195 	    0.00000 	   -5.76326e-15
  -2.13628 	    0.00000 	   -6.43988e-15
  -2.01062 	    0.00000 	   -7.03777e-15
  -1.88496 	    0.00000 	   -7.57047e-15
  -1.75929 	    0.00000 	   -8.03477e-15
  -1.63363 	    0.00000 	   -8.45678e-15
  -1.50796 	    0.00000 	   -8.81968e-15
  -1.38230 	    0.00000 	   -9.12761e-15
  -1.25664 	    0.00000 	   -9.38626e-15
  -1.13097 	    0.00000 	   -9.58513e-15
  -1.00531 	    0.00000 	   -9.73425e-15
  -0.87965 	    0.00000 	   -9.82918e-15
  -0.75398 	    0.00000 	   -9.87935e-15
  -0.62832 	    0.00000 	   -9.90183e-15
  -0.50265 	    0.00000 	   -9.90344e-15
  -0.37699 	    0.00000 	   -9.89436e-15
  -0.25133 	    0.00000 	   -9.87204e-15
  -0.12566 	    0.00000 	   -9.84216e-15
   0.00000 	    0.00000 	   -9.80916e-15
   0.12566 	    0.00000 	   -9.77614e-15
   0.25133 	    0.00000 	   -9.73988e-15
   0.37699 	    0.00000 	   -9.69902e-15
   0.50265 	    0.00000 	   -9.65336e-15
   0.62832 	    0.00000 	   -9.58968e-15
   0.75398 	    0.00000 	   -9.50728e-15
   0.87965 	    0.00000 	   -9.38188e-15
   1.00531 	    0.00000 	   -9.21248e-15
   1.13097 	    0.00000 	   -9.00897e-15
   1.25664 	    0.00000 	   -8.76679e-15
   1.38230 	    0.00000 	   -8.48820e-15
   1.50796 	    0.00000 	   -8.15766e-15
   1.63363 	    0.00000 	   -7.78069e-15
   1.75929 	    0.00000 	   -7.35274e-15
   1.88496 	    0.00000 	   -6.87834e-15
   2.01062 	    0.00000 	   -6.36537e-15
   2.13628 	    0.00000 	   -5.81485e-15
   2.26195 	    0.00000 	   -5.20734e-15
   2.38761 	    0.00000 	   -4.54904e-15
   2.51327 	    0.00000 	   -3.85212e-15
   2.63894 	    0.00000 	   -3.12266e-15
   2.76460 	    0.00000 	   -2.36408e-15
   2.89027 	    0.00000 	   -1.58578e-15
   3.01593 	    0.00000 	   -7.94126e-16
   3.14159 	    0.00000 	    0.00000e+00
  -3.14159 	    0.12566 	    0.00000e+00
  -3.01593 	    0.12566 	   -1.57291e-02
  -2.89027 	    0.12566 	   -3.12102e-02
  -2.76460 	    0.12566 	   -4.61990e-02
  -2.63894 	    0.12566 	   -6.04593e-02
  -2.51327 	    0.12566 	   -7.37660e-02
  -2.38761 	    0.12566 	   -8.59095e-02
  -2.26195 	    0.12566 	   -9.66981e-02
  -2.13628 	    0.12566 	   -1.05962e-01
  -2.01062 	    0.12566 	   -1.13554e-01
  -1.88496 	    0.12566 	   -1.19356e-01
  -1.75929 	    0.12566 	   -1.23275e-01
  -1.63363 	    0.12566 	   -1.25251e-01
  -1.50796 	    0.12566 	   -1.25251e-01
  -1.38230 	    0.12566 	   -1.23275e-01
  -1.25664 	    0.12566 	   -1.19356e-01
  -1.13097 	    0.12566 	   -1.13554e-01
  -1.00531 	    0.12566 	   -1.05962e-01
  -0.87965 	    0.12566 	   -9.66981e-02
  -0.75398 	    0.12566 	   -8.59095e-02
  -0.62832 	    0.12566 	   -7.37660e-02
  -0.50265 	    0.12566 	   -6.04593e-02
  -0.37699 	    0.12566 	   -4.61990e-02
  -0.25133 	    0.12566 	   -3.12102e-02
  -0.12566 	    0.12566 	   -1.57291e-02
   0.00000 	    0.12566 	   -9.77614e-15
   0.12566 	    0.12566 	    1.57291e-02
   0.25133 	    0.12566 	    3.12102e-02
   0.37699 	    0.12566 	    4.61990e-02
   0.50265 	    0.12566 	    6.04593e-02
   0.62832 	    0.12566 	    7.37660e-02
   0.75398 	    0.12566 	    8.59095e-02
   0.87965 	    0.12566 	    9.66981e-02
   1.00531 	    0.12566 	    1.05962e-01
   1.13097 	    0.12566 	    1.13554e-01
   1.25664 	    0.12566 	    1.19356e-01
   1.38230 	    0.12566 	    1.23275e-01
   1.50796 	    0.12566 	    1.25251e-01
   1.63363 	    0.12566 	    1.25251e-01
   1.75929 	    0.12566 	    1.23275e-01
   1.88496 	    0.12566 	    1.19356e-01
   2.01062 	    0.12566 	    1.13554e-01
   2.13628 	    0.12566 	    1.05962e-01
   2.26195 	    0.12566 	    9.66981e-02
   2.38761 	    0.12566 	    8.59095e-02
   2.51327 	    0.12566 	    7.37660e-02
   2.63894 	    0.12566 	    6.04593e-02
   2.76460 	    0.12566 	    4.61990e-02
   2.89027 	    0.12566 	    3.12102e-02
   3.01593 	    0.12566 	    1.57291e-02
   3.14159 	    0.12566 	    0.00000e+00
  -3.14159 	    0.25133 	    0.00000e+00
  -3.01593 	    0.25133 	   -3.12102e-02
  -2.89027 	    0.25133 	   -6.19281e-02
  -2.76460 	    0.25133 	   -9.16694e-02
  -2.63894 	    0.25133 	   -1.19965e-01
  -2.51327 	    0.25133 	   -1.46369e-01
  -2.38761 	    0.25133 	   -1.70464e-01
  -2.26195 	    0.25133 	   -1.91871e-01
  -2.13628 	    0.25133 	   -2.10252e-01
  -2.01062 	    0.25133 	   -2.25318e-01
  -1.88496 	    0.25133 	   -2.36830e-01
  -1.75929 	    0.25133 	   -2.44607e-01
  -1.63363 	    0.25133 	   -2.48526e-01
  -1.50796 	    0.25133 	   -2.48526e-01
  -1.38230 	    0.25133 	   -2.44607e-01
  -1.25664 	    0.25133 	   -2.36830e-01
  -1.13097 	    0.25133 	   -2.25318e-01
  -1.00531 	    0.25133 	   -2.10252e-01
  -0.87965 	    0.25133 	   -1.91871e-01
  -0.75398 	    0.25133 	   -1.70464e-01
  -0.62832 	    0.25133 	   -1.46369e-01
  -0.50265 	    0.25133 	   -1.19965e-01
  -0.37699 	    0.25133 	   -9.16694e-02
  -0.25133 	    0.25133 	   -6.19281e-02
  -0.12566 	    0.25133 	   -3.12102e-02
   0.00000 	    0.25133 	   -9.73988e-15
   0.12566 	    0.25133 	    3.12102e-02
   0.25133 	    0.25133 	    6.19281e-02
   0.37699 	    0.25133 	    9.16694e-02
   0.50265 	    0.25133 	    1.19965e-01
   0.62832 	    0.25133 	    1.46369e-01
   0.75398 	    0.25133 	    1.70464e-01
   0.87965 	    0.25133 	    1.91871e-01
   1.00531 	    0.25133 	    2.10252e-01
   1.13097 	    0.25133 	    2.25318e-01
   1.25664 	    0.25133 	    2.36830e-01
   1.38230 	    0.25133 	    2.44607e-01
   1.50796 	    0.25133 	    2.48526e-01
   1.63363 	    0.25133 	    2.48526e-01
   1.75929 	    0.25133 	    2.44607e-01
   1.88496 	    0.25133 	    2.36830e-01
   2.01062 	    0.25133 	    2.25318e-01
   2.13628 	    0.25133 	    2.10252e-01
   2.26195 	    0.25133 	    1.91871e-01
   2.38761 	    0.25133 	    1.70464e-01
   2.51327 	    0.25133 	    1.46369e-01
   2.63894 	    0.25133 	    1.19965e-01
   2.76460 	    0.25133 	    9.16694e-02
   2.89027 	    0.25133 	    6.19281e-02
   3.01593 	    0.25133 	    3.12102e-02
   3.14159 	    0.25133 	    0.00000e+00
  -3.14159 	    0.37699 	    0.00000e+00
  -3.01593 	    0.37699 	   -4.61990e-02
  -2.89027 	    0.37699 	   -9.16694e-02
  -2.76460 	    0.37699 	   -1.35694e-01
  -2.63894 	    0.37699 	   -1.77579e-01
  -2.51327 	    0.37699 	   -2.16663e-01
  -2.38761 	    0.37699 	   -2.52330e-01
  -2.26195 	    0.37699 	   -2.84018e-01
  -2.13628 	    0.37699 	   -3.11227e-01
  -2.01062 	    0.37699 	   -3.33528e-01
  -1.88496 	    0.37699 	   -3.50568e-01
  -1.75929 	    0.37699 	   -3.62080e-01
  -1.63363 	    0.37699 	   -3.67882e-01
  -1.50796 	    0.37699 	   -3.67882e-01
  -1.38230 	    0.37699 	   -3.62080e-01
  -1.25664 	    0.37699 	   -3.50568e-01
  -1.13097 	    0.37699 	   -3.33528e-01
  -1.00531 	    0.37699 	   -3.11227e-01
  -0.87965 	    0.37699 	   -2.84018e-01
  -0.75398 	    0.37699 	   -2.52330e-01
  -0.62832 	    0.37699 	   -2.16663e-01
  -0.50265 	    0.37699 	   -1.77579e-01
  -0.37699 	    0.37699 	   -1.35694e-01
  -0.25133 	    0.37699 	   -9.16694e-02
  -0.12566 	    0.37699 	   -4.61990e-02
   0.00000 	    0.37699 	   -9.69902e-15
   0.12566 	    0.37699 	    4.61990e-02
   0.25133 	    0.37699 	    9.16694e-02
   0.37699 	    0.37699 	    1.35694e-01
   0.50265 	    0.37699 	    1.77579e-01
   0.62832 	    0.37699 	    2.16663e-01
   0.75398 	    0.37699 	    2.52330e-01
   0.87965 	    0.37699 	    2.84018e-01
   1.00531 	    0.37699 	    3.11227e-01
   1.13097 	    0.37699 	    3.33528e-01
   1.25664 	    0.37699 	    3.50568e-01
   1.38230 	    0.37699 	    3.62080e-01
   1.50796 	    0.37699 	    3.67882e-01
   1.63363 	    0.37699 	    3.67882e-01
   1.75929 	    0.37699 	    3.62080e-01
   1.88496 	    0.37699 	    3.50568e-01
   2.01062 	    0.37699 	    3.33528e-01
   2.13628 	    0.37699 	    3.11227e-01
   2.26195 	    0.37699 	    2.84018e-01
   2.38761 	    0.37699 	    2.52330e-01
   2.51327 	    0.37699 	    2.16663e-01
   2.63894 	    0.37699 	    1.77579e-01
   2.76460 	    0.37699 	    1.35694e-01
   2.89027 	    0.37699 	    9.16694e-02
   3.01593 	    0.37699 	    4.61990e-02
   3.14159 	    0.37699 	    0.00000e+00
  -3.14159 	    0.50265 	    0.00000e+00
  -3.01593 	    0.50265 	   -6.04593e-02
  -2.89027 	    0.50265 	   -1.19965e-01
  -2.76460 	    0.50265 	   -1.77579e-01
  -2.63894 	    0.50265 	   -2.32392e-01
  -2.51327 	    0.50265 	   -2.83541e-01
  -2.38761 	    0.50265 	   -3.30217e-01
  -2.26195 	    0.50265 	   -3.71686e-01
  -2.13628 	    0.50265 	   -4.07294e-01
  -2.01062 	    0.50265 	   -4.36478e-01
  -1.88496 	    0.50265 	   -4.58778e-01
  -1.75929 	    0.50265 	   -4.73844e-01
  -1.63363 	    0.50265 	   -4.81436e-01
  -1.50796 	    0.50265 	   -4.81436e-01
  -1.38230 	    0.50265 	   -4.73844e-01
  -1.25664 	    0.50265 	   -4.58778e-01
  -1.13097 	    0.50265 	   -4.36478e-01
  -1.00531 	    0.50265 	   -4.07294e-01
  -0.87965 	    0.50265 	   -3.71686e-01
  -0.75398 	    0.50265 	   -3.30217e-01
  -0.62832 	    0.50265 	   -2.83541e-01
  -0.50265 	    0.50265 	   -2.32392e-01
  -0.37699 	    0.50265 	   -1.77579e-01
  -0.25133 	    0.50265 	   -1.19965e-01
  -0.12566 	    0.50265 	   -6.04593e-02
   0.00000 	    0.50265 	   -9.65336e-15
   0.12566 	    0.50265 	    6.04593e-02
   0.25133 	    0.50265 	    1.19965e-01
   0.37699 	    0.50265 	    1.77579e-01
   0.50265 	    0.50265 	    2.32392e-01
   0.62832 	    0.50265 	    2.83541e-01
   0.75398 	    0.50265 	    3.30217e-01
   0.87965 	    0.50265 	    3.71686e-01
   1.00531 	    0.50265 	    4.07294e-01
   1.13097 	    0.50265 	    4.36478e-01
   1.25664 	    0.50265 	    4.58778e-01
   1.38230 	    0.50265 	    4.73844e-01
   1.50796 	    0.50265 	    4.81436e-01
   1.63363 	    0.50265 	    4.81436e-01
   1.75929 	    0.50265 	    4.73844e-01
   1.88496 	    0.50265 	    4.58778e-01
   2.01062 	    0.50265 	    4.36478e-01
   2.13628 	    0.50265 	    4.07294e-01
   2.26195 	    0.50265 	    3.71686e-01
   2.38761 	    0.50265 	    3.30217e-01
   2.51327 	    0.50265 	    2.83541e-01
   2.63894 	    0.50265 	    2.32392e-01
   2.76460 	    0.50265 	    1.77579e-01
   2.89027 	    0.50265 	    1.19965e-01
   3.01593 	    0.50265 	    6.04593e-02
   3.14159 	    0.50265 	    0.00000e+00
  -3.14159 	    0.62832 	    0.00000e+00
  -3.01593 	    0.62832 	   -7.37660e-02
  -2.89027 	    0.62832 	   -1.46369e-01
  -2.76460 	    0.62832 	   -2.16663e-01
  -2.63894 	    0.62832 	   -2.83541e-01
  -2.51327 	    0.62832 	   -3.45947e-01
  -2.38761 	    0.62832 	   -4.02897e-01
  -2.26195 	    0.62832 	   -4.53493e-01
  -2.13628 	    0.62832 	   -4.96937e-01
  -2.01062 	    0.62832 	   -5.32544e-01
  -1.88496 	    0.62832 	   -5.59753e-01
  -1.75929 	    0.62832 	   -5.78134e-01
